model_id,model_name,paradigm,params_b,seed,layer_idx,surgery,jitter,domain,prompt_id,prompt,answer,generated,correct,n_prompt_tokens,logits_entropy,logit_margin,runtime_ms
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m05,What is 9 * 9? Answer with just the number:,81,"81.

**Question**
What is",1,14,1.5937457084655762,2.875,447.36599922180176
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m06,What is 23 + 19? Answer with just the number:,42,"42

To solve the problem, I",1,16,1.5824881792068481,2.875,454.06651496887207
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m07,What is 256 / 16? Answer with just the number:,16,256 divided by 16 equals,1,17,2.1263811588287354,2.875,452.61240005493164
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m08,What is 11 * 11? Answer with just the number:,121,"121

**Question**
What is",1,16,1.9426546096801758,2.625,433.95423889160156
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m09,What is 50 - 23? Answer with just the number:,27,"27

To solve the problem 5",1,16,2.201754570007324,2.4375,459.50984954833984
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m10,What is 6 * 7? Answer with just the number:,42,"42

Okay, let's see.",1,14,1.2804235219955444,3.5,451.4660835266113
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m11,What is 200 / 8? Answer with just the number:,25,200 divided by 8 is,0,16,2.8486664295196533,2.375,477.9815673828125
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m12,What is 33 + 44? Answer with just the number:,77,"77

Okay, let's see.",1,16,1.67671799659729,2.9375,455.5084705352783
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m13,What is 13 * 5? Answer with just the number:,65,13 * 5 = 65,1,15,1.5298445224761963,3.125,491.2886619567871
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m14,What is 96 / 8? Answer with just the number:,12,96 divided by 8 is 1,0,15,2.3641135692596436,2.5625,481.31680488586426
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m15,What is 88 - 29? Answer with just the number:,59,88 - 29 = 6,0,16,2.6435818672180176,2.0625,472.4009037017822
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,math,m16,What is 14 * 6? Answer with just the number:,84,14 * 6 = 84,1,15,1.7657617330551147,2.8125,444.3991184234619
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f01,The capital of Japan is,Tokyo,Kyoto. The capital of China is Beijing. The,0,5,4.178260803222656,0.0625,467.09370613098145
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f02,Water freezes at 0 degrees,Celsius,"Celsius, and the temperature of the surrounding air is",1,6,0.7249804735183716,2.5,469.5172309875488
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f03,The chemical symbol for gold is,Au,"____
A. Au
B. Au",1,6,3.187028408050537,1.125,447.7725028991699
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f04,The largest planet in our solar system is,Jupiter,...? A. Mercury B. Venus C.,0,8,3.6098031997680664,0.5625,438.68350982666016
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f05,"The speed of light is approximately 300,000 km per",second,hour. How many kilometers per hour is the speed,0,16,0.43634793162345886,2.375,504.2247772216797
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f06,DNA stands for deoxyribonucleic,acid,"acid, which is the molecule that carries genetic information",1,9,2.9214439392089844,1.25,547.9657649993896
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f07,The square root of 144 is,12,"...? Let's see, the square root of",0,9,2.520190954208374,0.625,503.8268566131592
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f08,The atomic number of carbon is,6,"6, so the number of protons in",1,6,1.08525550365448,3.25,480.05104064941406
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f09,The boiling point of water is 100 degrees,Celsius,"Celsius, and the freezing point is 0 degrees",1,11,0.4281344413757324,4.25,464.91146087646484
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f10,The chemical formula for table salt is,NaCl,NaCl. The formula for sodium chloride is Na,1,7,0.5116786360740662,3.75,564.8918151855469
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f11,The Earth orbits the,Sun,"Sun, and the Sun is a star. The",1,4,0.47188571095466614,3.25,593.2028293609619
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,oxygen. The equation is 6CO2 +,1,10,0.020066658034920692,7.75,505.0396919250488
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f13,The fastest land animal is the,cheetah,"one that can move the fastest, but the fastest",0,6,4.563624858856201,0.25,485.85057258605957
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f14,The human body has 206,bones,"chromosomes, and the number of chromosomes in the human",0,8,5.635599136352539,0.5,497.20096588134766
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f15,The chemical symbol for iron is,Fe,"____
A. Fe
B. Fe2",1,6,2.9557738304138184,0.75,555.8745861053467
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,off,factual,f16,The Great Wall is located in,China,"the middle of the country, and the main function",0,6,2.5999257564544678,1.875,549.9718189239502
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m01,What is 7 * 8? Answer with just the number:,56,7 * 8 = 56,1,14,2.080786943435669,0.125,535.9101295471191
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m02,What is 15 + 27? Answer with just the number:,42,15 + 27 = 4,0,16,2.871344804763794,2.375,555.2620887756348
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m03,What is 100 - 37? Answer with just the number:,63,"63

To solve the problem, I",1,17,3.314152479171753,2.3125,555.321455001831
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m04,What is 144 / 12? Answer with just the number:,12,144 divided by 12 equals,1,17,1.9157902002334595,4.0625,553.9007186889648
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m05,What is 9 * 9? Answer with just the number:,81,"yes, 9 * 9 = 8",0,14,2.344400405883789,0.125,516.2017345428467
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m06,What is 23 + 19? Answer with just the number:,42,23 + 19 = 4,0,16,3.159149169921875,2.3125,458.5275650024414
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m07,What is 256 / 16? Answer with just the number:,16,16. Let me check the calculation again,1,17,2.2007806301116943,4.125,504.95409965515137
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m08,What is 11 * 11? Answer with just the number:,121,11 * 11? 1,0,16,3.1905648708343506,1.6875,490.04101753234863
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m09,What is 50 - 23? Answer with just the number:,27,50 - 23? -,0,16,2.834707736968994,2.5,536.3311767578125
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m10,What is 6 * 7? Answer with just the number:,42,6 * 7 = 42,1,14,2.0528979301452637,0.875,640.6588554382324
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m11,What is 200 / 8? Answer with just the number:,25,200 divided by 8 is,0,16,1.7641452550888062,4.5625,628.1728744506836
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m12,What is 33 + 44? Answer with just the number:,77,33 + 44 = 7,0,16,3.0200719833374023,2.25,601.9463539123535
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m13,What is 13 * 5? Answer with just the number:,65,13 * 5 = 65,1,15,2.6995770931243896,2.875,465.1665687561035
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m14,What is 96 / 8? Answer with just the number:,12,96 / 8 = 12,1,15,1.6143802404403687,4.0625,488.1865978240967
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m15,What is 88 - 29? Answer with just the number:,59,88 - 29? -,0,16,2.9655070304870605,2.375,576.2791633605957
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,math,m16,What is 14 * 6? Answer with just the number:,84,14 * 6 = 84,1,15,3.017638683319092,2.4375,447.60656356811523
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f01,The capital of Japan is,Tokyo,"the first in the world, but it is the",0,5,3.9677488803863525,1.1875,537.3339653015137
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f02,Water freezes at 0 degrees,Celsius,of 100% of 10,0,6,1.1964552402496338,0.625,562.8273487091064
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f03,The chemical symbol for gold is,Au,of course the same as the name of the element,0,6,1.773756980895996,2.25,587.8481864929199
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f04,The largest planet in our solar system is,Jupiter,"a star, but it's not a star.",0,8,3.2839763164520264,0.75,506.8087577819824
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f05,"The speed of light is approximately 300,000 km per",second,hour. How many kilometers would it be in a,0,16,1.1193970441818237,0.125,503.56221199035645
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f06,DNA stands for deoxyribonucleic,acid,", and it is a double-stranded molecule.",0,9,2.8789291381835938,1.125,520.0450420379639
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f07,The square root of 144 is,12,"12, and 12 squared is",1,9,4.050980091094971,1.25,580.669641494751
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f08,The atomic number of carbon is,6,"d
Options: A. 12 B",0,6,3.8223307132720947,0.1875,563.9379024505615
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f09,The boiling point of water is 100 degrees,Celsius,"Celsius, and the boiling point of a certain substance",1,11,0.23177480697631836,4.125,506.6373348236084
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f10,The chemical formula for table salt is,NaCl,": 

A)  NaCl 

B)",1,7,2.501213550567627,1.75,491.6424751281738
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f11,The Earth orbits the,Sun,"{} end of the world, and the world is",0,4,6.72639799118042,0.0625,525.3586769104004
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,the synthesis of glucose into carbon dioxide and water.,0,10,4.1637678146362305,0.5625,576.2035846710205
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f13,The fastest land animal is the,cheetah,"A. man
B. bird
C",0,6,4.815126895904541,0.375,551.9561767578125
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f14,The human body has 206,bones,",000,000,0",0,8,5.824797630310059,0.25,535.3109836578369
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f15,The chemical symbol for iron is,Fe,"of course the same as the name, but the",0,6,2.3412368297576904,1.125,505.81979751586914
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,off,factual,f16,The Great Wall is located in,China,"______.

Options: A. China, B",1,6,5.471871376037598,0.375,510.59961318969727
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m01,What is 7 * 8? Answer with just the number:,56,7 * 8 = 56,1,14,1.1608870029449463,2.75,581.179141998291
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m02,What is 15 + 27? Answer with just the number:,42,15 + 27 = 4,0,16,1.5529159307479858,2.75,583.3470821380615
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m03,What is 100 - 37? Answer with just the number:,63,100 - 37 =,0,17,1.1737651824951172,3.0,534.2509746551514
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m04,What is 144 / 12? Answer with just the number:,12,144 divided by 12 is,1,17,0.7779691219329834,3.6875,457.9458236694336
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m05,What is 9 * 9? Answer with just the number:,81,9 * 9 = 81.,1,14,1.5164756774902344,2.25,485.1877689361572
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m06,What is 23 + 19? Answer with just the number:,42,23 + 19 = 4,0,16,1.3172036409378052,2.8125,551.8825054168701
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m07,What is 256 / 16? Answer with just the number:,16,256 divided by 16 is,1,17,1.0583280324935913,3.4375,568.3269500732422
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m08,What is 11 * 11? Answer with just the number:,121,"121.

Okay, let's see",1,16,1.7561023235321045,1.5,563.4896755218506
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m09,What is 50 - 23? Answer with just the number:,27,50 - 23 = 2,0,16,1.5413347482681274,2.5,481.69875144958496
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m10,What is 6 * 7? Answer with just the number:,42,6 * 7 = 42.,1,14,1.4319357872009277,2.375,475.7075309753418
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m11,What is 200 / 8? Answer with just the number:,25,200 divided by 8 is,0,16,1.979408621788025,2.3125,501.5571117401123
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m12,What is 33 + 44? Answer with just the number:,77,33 + 44 = 7,0,16,1.4798368215560913,2.6875,623.0509281158447
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m13,What is 13 * 5? Answer with just the number:,65,13 * 5 = 65,1,15,1.4212753772735596,1.75,599.9984741210938
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m14,What is 96 / 8? Answer with just the number:,12,96 divided by 8 is 1,0,15,1.4328067302703857,2.5,490.68403244018555
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m15,What is 88 - 29? Answer with just the number:,59,88 - 29 = 8,0,16,2.0639941692352295,1.625,485.0337505340576
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,math,m16,What is 14 * 6? Answer with just the number:,84,14 * 6 = 84,1,15,1.8263436555862427,1.0,516.4213180541992
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f01,The capital of Japan is,Tokyo,Kyoto. The correct answer is Kyoto. The correct,0,5,3.900740385055542,0.0625,548.8142967224121
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f02,Water freezes at 0 degrees,Celsius,"Celsius, and the temperature of the outside world is",1,6,0.4498853385448456,3.125,608.494758605957
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f03,The chemical symbol for gold is,Au,____. ____. ____. ____. ____.,0,6,2.816531181335449,1.8125,599.3306636810303
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f04,The largest planet in our solar system is,Jupiter,...? A. Mercury B. Venus C.,0,8,2.908331871032715,0.625,494.68207359313965
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f05,"The speed of light is approximately 300,000 km per",second,hour. Let's say we have a 1,0,16,0.3124087452888489,2.875,435.03642082214355
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f06,DNA stands for deoxyribonucleic,acid,acid. The deoxyribonucleic acid,1,9,1.5872294902801514,2.625,487.5180721282959
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f07,The square root of 144 is,12,"...? Let's see, 144",0,9,2.0202739238739014,1.125,518.4082984924316
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f08,The atomic number of carbon is,6,"6, so the number of protons in",1,6,1.1771957874298096,2.875,465.2099609375
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f09,The boiling point of water is 100 degrees,Celsius,Celsius. What is the temperature in Fahrenheit? To,1,11,0.3396148681640625,4.5,440.7687187194824
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f10,The chemical formula for table salt is,NaCl,NaCl. The sodium atom has a charge of,1,7,0.424625962972641,3.125,473.3309745788574
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f11,The Earth orbits the,Sun,"Sun, and the Sun orbits the Earth. The",1,4,0.10374976694583893,5.125,497.2269535064697
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f12,Photosynthesis converts carbon dioxide and water into glucose and,oxygen,oxygen. The equation is 6CO2 +,1,10,0.03920163959264755,7.875,480.6227684020996
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f13,The fastest land animal is the,cheetah,"elephant, the second is the bear, the third",0,6,3.753051996231079,0.125,481.9650650024414
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f14,The human body has 206,bones,"chromosomes, and the number of chromosomes in the human",0,8,5.309189796447754,0.5,469.6471691131592
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f15,The chemical symbol for iron is,Fe,____. ____. ____. ____. ____.,0,6,2.700587272644043,1.375,512.7921104431152
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,control,on,factual,f16,The Great Wall is located in,China,"the middle of the country, and the country has",0,6,1.8077030181884766,2.0,514.1725540161133
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m01,What is 7 * 8? Answer with just the number:,56,7 * 8 = 56.,1,14,1.6411601305007935,2.25,497.00164794921875
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m02,What is 15 + 27? Answer with just the number:,42,15 + 27 = 4,0,16,1.2989495992660522,3.875,462.77499198913574
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m03,What is 100 - 37? Answer with just the number:,63,100 - 37 =,0,17,1.0447486639022827,3.9375,483.6914539337158
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m04,What is 144 / 12? Answer with just the number:,12,144 divided by 12 is,1,17,0.40631356835365295,6.0,477.53310203552246
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m05,What is 9 * 9? Answer with just the number:,81,"99.
Answer: 99",0,14,2.2060434818267822,1.125,549.0081310272217
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m06,What is 23 + 19? Answer with just the number:,42,23 + 19 = 4,0,16,1.5585328340530396,3.8125,531.137228012085
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m07,What is 256 / 16? Answer with just the number:,16,16? How do I get that?,1,17,0.5375327467918396,5.875,480.0724983215332
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m08,What is 11 * 11? Answer with just the number:,121,11? 11? 1,0,16,1.808336853981018,3.1875,556.0939311981201
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m09,What is 50 - 23? Answer with just the number:,27,50 - 23? -,0,16,1.092871069908142,4.25,525.580644607544
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m10,What is 6 * 7? Answer with just the number:,42,6 * 7 = 42.,1,14,1.3114442825317383,2.625,491.6267395019531
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m11,What is 200 / 8? Answer with just the number:,25,200 divided by 8 is,0,16,0.6208033561706543,5.8125,517.2815322875977
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m12,What is 33 + 44? Answer with just the number:,77,33 + 44 = 7,0,16,1.5497397184371948,3.375,464.42246437072754
Qwen/Qwen3-0.6B,Qwen3-0.6B,transformer,0.6,23,14,expand,on,math,m13,What is 13 * 5? Answer with just the number:,65,13 * 5 = 65,1,15,1.4987982511520386,4.1875,519.9098587036133
